fyear,sgvkey,sconm,stic,cgvkey,cconm,ctic,salecs,srcdate
2023,136648,VISTEON CORP,VC,015537,BAYERISCHE HYPO- & VEREINSBK,HVMGY,276.78,2023-12-31
2023,136648,VISTEON CORP,VC,203890,TATA MOTORS LTD,TTM,158.16,2023-12-31
2023,136648,VISTEON CORP,VC,005073,GENERAL MOTORS CO,GM,474.48,2023-12-31
2023,136648,VISTEON CORP,VC,100737,VOLKSWAGEN AG,VWAGY,355.86,2023-12-31
2023,136648,VISTEON CORP,VC,101276,STELLANTIS NV,STLA,237.24,2023-12-31
2023,136648,VISTEON CORP,VC,017828,MERCEDES BENZ GROUP AG,MBGYY,355.86,2023-12-31
2023,136648,VISTEON CORP,VC,220414,GEELY AUTOMOBILE HLDGS LTD,GELYY,158.16,2023-12-31
2023,136648,VISTEON CORP,VC,019113,NISSAN MOTOR CO LTD,NSANY,118.62,2023-12-31
2019,137024,BASIC ENERGY SERVICES INC,BASXQ,008068,OCCIDENTAL PETROLEUM CORP,OXY,68.07,2019-12-31
2020,137024,BASIC ENERGY SERVICES INC,BASXQ,002991,CHEVRON CORP,CVX,90.503,2020-12-31
2015,137310,MARVELL TECHNOLOGY INC,MRVL,150937,SEAGATE TECHNOLOGY HOLDINGS,STX,481.905,2015-01-31
2015,137310,MARVELL TECHNOLOGY INC,MRVL,011399,WESTERN DIGITAL CORP,WDC,741.393,2015-01-31
2015,137310,MARVELL TECHNOLOGY INC,MRVL,010622,TOSHIBA CORP,TOSYY,,2015-01-31
2016,137310,MARVELL TECHNOLOGY INC,MRVL,150937,SEAGATE TECHNOLOGY HOLDINGS,STX,354.358,2016-01-31
2016,137310,MARVELL TECHNOLOGY INC,MRVL,011399,WESTERN DIGITAL CORP,WDC,490.649,2016-01-31
2017,137310,MARVELL TECHNOLOGY INC,MRVL,150937,SEAGATE TECHNOLOGY HOLDINGS,STX,208.591,2017-01-31
2017,137310,MARVELL TECHNOLOGY INC,MRVL,011399,WESTERN DIGITAL CORP,WDC,486.712,2017-01-31
2017,137310,MARVELL TECHNOLOGY INC,MRVL,010622,TOSHIBA CORP,TOSYY,301.298,2017-01-31
2018,137310,MARVELL TECHNOLOGY INC,MRVL,150937,SEAGATE TECHNOLOGY HOLDINGS,STX,265.009,2018-01-31
2018,137310,MARVELL TECHNOLOGY INC,MRVL,011399,WESTERN DIGITAL CORP,WDC,481.834,2018-01-31
2018,137310,MARVELL TECHNOLOGY INC,MRVL,010622,TOSHIBA CORP,TOSYY,337.284,2018-01-31
2019,137310,MARVELL TECHNOLOGY INC,MRVL,150937,SEAGATE TECHNOLOGY HOLDINGS,STX,286.579,2019-01-31
2019,137310,MARVELL TECHNOLOGY INC,MRVL,011399,WESTERN DIGITAL CORP,WDC,343.895,2019-01-31
2019,137310,MARVELL TECHNOLOGY INC,MRVL,010622,TOSHIBA CORP,TOSYY,315.237,2019-01-31
2020,137310,MARVELL TECHNOLOGY INC,MRVL,150937,SEAGATE TECHNOLOGY HOLDINGS,STX,,2020-01-31
2020,137310,MARVELL TECHNOLOGY INC,MRVL,011399,WESTERN DIGITAL CORP,WDC,,2020-01-31
2020,137310,MARVELL TECHNOLOGY INC,MRVL,010622,TOSHIBA CORP,TOSYY,,2020-01-31
2021,137310,MARVELL TECHNOLOGY INC,MRVL,150937,SEAGATE TECHNOLOGY HOLDINGS,STX,,2021-01-31
2021,137310,MARVELL TECHNOLOGY INC,MRVL,011399,WESTERN DIGITAL CORP,WDC,,2021-01-31
2021,137310,MARVELL TECHNOLOGY INC,MRVL,010622,TOSHIBA CORP,TOSYY,,2021-01-31
2016,137573,ENTEGRIS INC,ENTG,201395,TAIWAN SEMICONDUCTOR MFG CO,TSM,161.9,2016-12-31
2017,137573,ENTEGRIS INC,ENTG,104604,SAMSUNG ELECTRONICS CO LTD,SSNHZ,140.6,2017-12-31
2017,137573,ENTEGRIS INC,ENTG,201395,TAIWAN SEMICONDUCTOR MFG CO,TSM,167.9,2017-12-31
2018,137573,ENTEGRIS INC,ENTG,104604,SAMSUNG ELECTRONICS CO LTD,SSNHZ,164.3,2018-12-31
2018,137573,ENTEGRIS INC,ENTG,201395,TAIWAN SEMICONDUCTOR MFG CO,TSM,153.9,2018-12-31
2019,137573,ENTEGRIS INC,ENTG,201395,TAIWAN SEMICONDUCTOR MFG CO,TSM,187,2019-12-31
2020,137573,ENTEGRIS INC,ENTG,104604,SAMSUNG ELECTRONICS CO LTD,SSNHZ,172,2020-12-31
2020,137573,ENTEGRIS INC,ENTG,201395,TAIWAN SEMICONDUCTOR MFG CO,TSM,208.3,2020-12-31
2021,137573,ENTEGRIS INC,ENTG,104604,SAMSUNG ELECTRONICS CO LTD,SSNHZ,199,2021-12-31
2021,137573,ENTEGRIS INC,ENTG,201395,TAIWAN SEMICONDUCTOR MFG CO,TSM,272,2021-12-31
2022,137573,ENTEGRIS INC,ENTG,201395,TAIWAN SEMICONDUCTOR MFG CO,TSM,408.6,2022-12-31
2023,137573,ENTEGRIS INC,ENTG,201395,TAIWAN SEMICONDUCTOR MFG CO,TSM,382.9,2023-12-31
2017,137602,AXCELIS TECHNOLOGIES INC,ACLS,104604,SAMSUNG ELECTRONICS CO LTD,SSNHZ,,2017-12-31
2017,137602,AXCELIS TECHNOLOGIES INC,ACLS,204049,SK HYNIX INC,,,2017-12-31
2018,137602,AXCELIS TECHNOLOGIES INC,ACLS,104604,SAMSUNG ELECTRONICS CO LTD,SSNHZ,,2018-12-31
2018,137602,AXCELIS TECHNOLOGIES INC,ACLS,204049,SK HYNIX INC,,,2018-12-31
2019,137602,AXCELIS TECHNOLOGIES INC,ACLS,201395,TAIWAN SEMICONDUCTOR MFG CO,TSM,,2019-12-31
2020,137602,AXCELIS TECHNOLOGIES INC,ACLS,104604,SAMSUNG ELECTRONICS CO LTD,SSNHZ,,2020-12-31
2020,137602,AXCELIS TECHNOLOGIES INC,ACLS,158741,SEMICONDUCTOR MFG INTL CORP,SMICY,,2020-12-31
2021,137602,AXCELIS TECHNOLOGIES INC,ACLS,104604,SAMSUNG ELECTRONICS CO LTD,SSNHZ,,2021-12-31
2021,137602,AXCELIS TECHNOLOGIES INC,ACLS,158741,SEMICONDUCTOR MFG INTL CORP,SMICY,,2021-12-31
2022,137602,AXCELIS TECHNOLOGIES INC,ACLS,104604,SAMSUNG ELECTRONICS CO LTD,SSNHZ,,2022-12-31
2022,137602,AXCELIS TECHNOLOGIES INC,ACLS,158741,SEMICONDUCTOR MFG INTL CORP,SMICY,,2022-12-31
2015,137704,OMNIVISION TECHNOLOGIES INC,OVTI,243549,WORLD PEACE INDL CO LTD,,183.377,2015-04-30
2015,137704,OMNIVISION TECHNOLOGIES INC,OVTI,213212,FOXCONN TECHNOLOGY CO LTD,,190.271,2015-04-30
2015,137704,OMNIVISION TECHNOLOGIES INC,OVTI,289371,LG INNOTEK CO LTD,,,2015-04-30
2015,138122,ARENA PHARMACEUTICALS INC,ARNA,100418,EISAI CO LTD,ESAIY,23.741,2015-12-31
2015,138122,ARENA PHARMACEUTICALS INC,ARNA,322193,ILDONG PHARMACEUTICAL CO LTD,,8.9,2015-12-31
2016,138122,ARENA PHARMACEUTICALS INC,ARNA,100418,EISAI CO LTD,ESAIY,98.897,2016-12-31
2016,138122,ARENA PHARMACEUTICALS INC,ARNA,322193,ILDONG PHARMACEUTICAL CO LTD,,11.4,2016-12-31
2017,138122,ARENA PHARMACEUTICALS INC,ARNA,100418,EISAI CO LTD,ESAIY,1.7,2017-12-31
2017,138122,ARENA PHARMACEUTICALS INC,ARNA,023933,SIO GENE THERAPIES INC,SIOX,2.2,2017-12-31
2017,138122,ARENA PHARMACEUTICALS INC,ARNA,340345,EVEREST MEDICINES LIMITED,,12,2017-12-31
2018,138122,ARENA PHARMACEUTICALS INC,ARNA,100418,EISAI CO LTD,ESAIY,6.6,2018-12-31
2018,138122,ARENA PHARMACEUTICALS INC,ARNA,023933,SIO GENE THERAPIES INC,SIOX,2.2,2018-12-31
2018,138122,ARENA PHARMACEUTICALS INC,ARNA,340345,EVEREST MEDICINES LIMITED,,2,2018-12-31
2019,138122,ARENA PHARMACEUTICALS INC,ARNA,340345,EVEREST MEDICINES LIMITED,,5,2019-12-31
2019,138122,ARENA PHARMACEUTICALS INC,ARNA,121440,UNITED THERAPEUTICS CORP,UTHR,800,2019-12-31
2020,138122,ARENA PHARMACEUTICALS INC,ARNA,100418,EISAI CO LTD,ESAIY,0.262,2020-12-31
2015,138126,KERYX BIOPHARMACEUTICALS INC,KERX,206160,TORII PHARMACEUTICAL CO LTD,,,2015-12-31
2015,138126,KERYX BIOPHARMACEUTICALS INC,KERX,031673,CENCORA INC,COR,,2015-12-31
2015,138126,KERYX BIOPHARMACEUTICALS INC,KERX,002751,CARDINAL HEALTH INC,CAH,,2015-12-31
2015,138126,KERYX BIOPHARMACEUTICALS INC,KERX,007171,MCKESSON CORP,MCK,,2015-12-31
2015,138126,KERYX BIOPHARMACEUTICALS INC,KERX,061483,DAVITA INC,DVA,,2015-12-31
2015,138126,KERYX BIOPHARMACEUTICALS INC,KERX,212782,FRESENIUS MEDICAL CARE AG,FMS,,2015-12-31
2016,138126,KERYX BIOPHARMACEUTICALS INC,KERX,206160,TORII PHARMACEUTICAL CO LTD,,,2016-12-31
2016,138126,KERYX BIOPHARMACEUTICALS INC,KERX,031673,CENCORA INC,COR,7.356,2016-12-31
2016,138126,KERYX BIOPHARMACEUTICALS INC,KERX,002751,CARDINAL HEALTH INC,CAH,3.518,2016-12-31
2016,138126,KERYX BIOPHARMACEUTICALS INC,KERX,007171,MCKESSON CORP,MCK,9.915,2016-12-31
2016,138126,KERYX BIOPHARMACEUTICALS INC,KERX,061483,DAVITA INC,DVA,3.198,2016-12-31
2016,138126,KERYX BIOPHARMACEUTICALS INC,KERX,212782,FRESENIUS MEDICAL CARE AG,FMS,7.036,2016-12-31
2017,138126,KERYX BIOPHARMACEUTICALS INC,KERX,206160,TORII PHARMACEUTICAL CO LTD,,,2017-12-31
2017,138126,KERYX BIOPHARMACEUTICALS INC,KERX,031673,CENCORA INC,COR,9.096,2017-12-31
2017,138126,KERYX BIOPHARMACEUTICALS INC,KERX,002751,CARDINAL HEALTH INC,CAH,9.096,2017-12-31
2017,138126,KERYX BIOPHARMACEUTICALS INC,KERX,007171,MCKESSON CORP,MCK,11.522,2017-12-31
2017,138126,KERYX BIOPHARMACEUTICALS INC,KERX,061483,DAVITA INC,DVA,10.915,2017-12-31
2017,138126,KERYX BIOPHARMACEUTICALS INC,KERX,212782,FRESENIUS MEDICAL CARE AG,FMS,17.586,2017-12-31
2015,138341,CURIS INC,CRIS,005020,GENENTECH INC,DNA.2,8.031,2015-12-31
2016,138341,CURIS INC,CRIS,005020,GENENTECH INC,DNA.2,7.5,2016-12-31
2016,138341,CURIS INC,CRIS,025648,ROCHE HOLDING AG,RHHBY,0.31,2016-12-31
2017,138341,CURIS INC,CRIS,005020,GENENTECH INC,DNA.2,9.8,2017-12-31
2018,138341,CURIS INC,CRIS,005020,GENENTECH INC,DNA.2,10.4,2018-12-31
2019,138341,CURIS INC,CRIS,005020,GENENTECH INC,DNA.2,10.004,2019-12-31
2020,138341,CURIS INC,CRIS,005020,GENENTECH INC,DNA.2,10.618,2020-12-31
2021,138341,CURIS INC,CRIS,005020,GENENTECH INC,DNA.2,10.649,2021-12-31
2022,138341,CURIS INC,CRIS,005020,GENENTECH INC,DNA.2,10.278,2022-12-31
2023,138341,CURIS INC,CRIS,005020,GENENTECH INC,DNA.2,9.9,2023-12-31
2015,138467,LANTRONIX INC,LTRX,063919,INGRAM MICRO INC,IM,9.019,2015-06-30
2015,138467,LANTRONIX INC,LTRX,012171,TECH DATA CORP,TECD,,2015-06-30
2016,138467,LANTRONIX INC,LTRX,063919,INGRAM MICRO INC,IM,8.118,2016-06-30
2016,138467,LANTRONIX INC,LTRX,001772,ARROW AUTOMOTIVE INDUSTRIES,AIRW.,4.465,2016-06-30
2017,138467,LANTRONIX INC,LTRX,012171,TECH DATA CORP,TECD,4.473,2017-06-30
2017,138467,LANTRONIX INC,LTRX,063919,INGRAM MICRO INC,IM,7.604,2017-06-30
2017,138467,LANTRONIX INC,LTRX,001772,ARROW AUTOMOTIVE INDUSTRIES,AIRW.,4.92,2017-06-30
2018,138467,LANTRONIX INC,LTRX,012171,TECH DATA CORP,TECD,,2018-06-30
2018,138467,LANTRONIX INC,LTRX,063919,INGRAM MICRO INC,IM,8.66,2018-06-30
2018,138467,LANTRONIX INC,LTRX,001772,ARROW AUTOMOTIVE INDUSTRIES,AIRW.,5.47,2018-06-30
2019,138467,LANTRONIX INC,LTRX,063919,INGRAM MICRO INC,IM,11.254,2019-06-30
2019,138467,LANTRONIX INC,LTRX,001772,ARROW AUTOMOTIVE INDUSTRIES,AIRW.,6.096,2019-06-30
2020,138467,LANTRONIX INC,LTRX,063919,INGRAM MICRO INC,IM,9.58,2020-06-30
2021,138467,LANTRONIX INC,LTRX,063919,INGRAM MICRO INC,IM,10.722,2021-06-30
2022,138467,LANTRONIX INC,LTRX,063919,INGRAM MICRO INC,IM,18.152,2022-06-30
2022,138467,LANTRONIX INC,LTRX,245616,AMTRAN TECHNOLOGY CO LTD,,12.966,2022-06-30
2023,138467,LANTRONIX INC,LTRX,063919,INGRAM MICRO INC,IM,13.119,2023-06-30
2023,138467,LANTRONIX INC,LTRX,245616,AMTRAN TECHNOLOGY CO LTD,,,2023-06-30
2015,138601,P10 HOLDINGS INC,PIOE,002817,CATERPILLAR INC,CAT,14.355,2015-12-31
2015,138601,P10 HOLDINGS INC,PIOE,005606,HP INC,HPQ,10.336,2015-12-31
2015,138707,SURGALIGN HOLDINGS INC,SRGAQ,007228,MEDTRONIC PLC,MDT,28.229,2015-12-31
2015,138707,SURGALIGN HOLDINGS INC,SRGAQ,144559,ZIMMER BIOMET HOLDINGS INC,ZBH,67.75,2015-12-31
2016,138707,SURGALIGN HOLDINGS INC,SRGAQ,007228,MEDTRONIC PLC,MDT,24.558,2016-12-31
2016,138707,SURGALIGN HOLDINGS INC,SRGAQ,144559,ZIMMER BIOMET HOLDINGS INC,ZBH,43.658,2016-12-31
2017,138707,SURGALIGN HOLDINGS INC,SRGAQ,007228,MEDTRONIC PLC,MDT,25.161,2017-12-31
2017,138707,SURGALIGN HOLDINGS INC,SRGAQ,144559,ZIMMER BIOMET HOLDINGS INC,ZBH,47.526,2017-12-31
2018,138707,SURGALIGN HOLDINGS INC,SRGAQ,007228,MEDTRONIC PLC,MDT,22.468,2018-12-31
2018,138707,SURGALIGN HOLDINGS INC,SRGAQ,144559,ZIMMER BIOMET HOLDINGS INC,ZBH,58.98,2018-12-31
2019,138707,SURGALIGN HOLDINGS INC,SRGAQ,007228,MEDTRONIC PLC,MDT,21.587,2019-12-31
2019,138707,SURGALIGN HOLDINGS INC,SRGAQ,144559,ZIMMER BIOMET HOLDINGS INC,ZBH,55.509,2019-12-31
2015,138781,COMPUGEN LTD,CGEN,100080,BAYER AG,BAYRY,9.184,2015-12-31
2016,138781,COMPUGEN LTD,CGEN,100080,BAYER AG,BAYRY,0.712,2016-12-31
2018,138781,COMPUGEN LTD,CGEN,100080,BAYER AG,BAYRY,7.8,2018-12-31
2018,138781,COMPUGEN LTD,CGEN,028272,ASTRAZENECA PLC,AZN,10,2018-12-31
2020,138781,COMPUGEN LTD,CGEN,028272,ASTRAZENECA PLC,AZN,2,2020-12-31
2021,138781,COMPUGEN LTD,CGEN,028272,ASTRAZENECA PLC,AZN,6,2021-12-31
2022,138781,COMPUGEN LTD,CGEN,028272,ASTRAZENECA PLC,AZN,7.5,2022-12-31
2015,139804,TTM TECHNOLOGIES INC,TTMI,020779,CISCO SYSTEMS INC,CSCO,,2015-12-31
2015,139804,TTM TECHNOLOGIES INC,TTMI,001690,APPLE INC,AAPL,419.098,2015-12-31
2015,139804,TTM TECHNOLOGIES INC,TTMI,121718,JUNIPER NETWORKS INC,JNPR,,2015-12-31
2016,139804,TTM TECHNOLOGIES INC,TTMI,020779,CISCO SYSTEMS INC,CSCO,,2016-12-31
2016,139804,TTM TECHNOLOGIES INC,TTMI,001690,APPLE INC,AAPL,380.004,2016-12-31
2016,139804,TTM TECHNOLOGIES INC,TTMI,064690,AUTOLIV INC,ALV,,2016-12-31
2017,139804,TTM TECHNOLOGIES INC,TTMI,020779,CISCO SYSTEMS INC,CSCO,,2017-12-31
2017,139804,TTM TECHNOLOGIES INC,TTMI,001690,APPLE INC,AAPL,531.718,2017-12-31
2017,139804,TTM TECHNOLOGIES INC,TTMI,205280,BOSCH LTD,,,2017-12-31
2017,139804,TTM TECHNOLOGIES INC,TTMI,184996,TESLA INC,TSLA,,2017-12-31
2018,139804,TTM TECHNOLOGIES INC,TTMI,008972,RAYTHEON CO,RTN,,2018-12-31
2018,139804,TTM TECHNOLOGIES INC,TTMI,001690,APPLE INC,AAPL,427.089,2018-12-31
2019,139804,TTM TECHNOLOGIES INC,TTMI,007985,NORTHROP GRUMMAN CORP,NOC,,2019-12-31
2019,139804,TTM TECHNOLOGIES INC,TTMI,008972,RAYTHEON CO,RTN,,2019-12-31
2019,139804,TTM TECHNOLOGIES INC,TTMI,001690,APPLE INC,AAPL,403.396,2019-12-31
2020,139804,TTM TECHNOLOGIES INC,TTMI,007985,NORTHROP GRUMMAN CORP,NOC,,2020-12-31
2020,139804,TTM TECHNOLOGIES INC,TTMI,006774,LOCKHEED MARTIN CORP,LMT,,2020-12-31
2015,140042,ASPIRA WOMENS HEALTH INC,AWH,064166,QUEST DIAGNOSTICS INC,DGX,,2015-12-31
2016,140042,ASPIRA WOMENS HEALTH INC,AWH,064166,QUEST DIAGNOSTICS INC,DGX,,2016-12-31
2017,140042,ASPIRA WOMENS HEALTH INC,AWH,064166,QUEST DIAGNOSTICS INC,DGX,,2017-12-31
2018,140042,ASPIRA WOMENS HEALTH INC,AWH,064166,QUEST DIAGNOSTICS INC,DGX,,2018-12-31
2015,140044,DURECT CORP,DRRX,137642,CASSAVA SCIENCES INC,SAVA,1.385,2015-12-31
2015,140044,DURECT CORP,DRRX,179686,ZOGENIX INC,ZGNX,4.898,2015-12-31
2015,140044,DURECT CORP,DRRX,208799,SANTEN PHARMACEUTICAL,SNPHY,0.824,2015-12-31
2016,140044,DURECT CORP,DRRX,137642,CASSAVA SCIENCES INC,SAVA,0.67,2016-12-31
2016,140044,DURECT CORP,DRRX,179686,ZOGENIX INC,ZGNX,0.555,2016-12-31
2017,140044,DURECT CORP,DRRX,137642,CASSAVA SCIENCES INC,SAVA,0.109,2017-12-31
2017,140044,DURECT CORP,DRRX,179686,ZOGENIX INC,ZGNX,0.835,2017-12-31
2017,140044,DURECT CORP,DRRX,208799,SANTEN PHARMACEUTICAL,SNPHY,0.294,2017-12-31
2017,140044,DURECT CORP,DRRX,022410,INDIVIOR PLC,INDV,12.5,2017-12-31
2018,140044,DURECT CORP,DRRX,208799,SANTEN PHARMACEUTICAL,SNPHY,0.102,2018-12-31
2019,140044,DURECT CORP,DRRX,024856,GILEAD SCIENCES INC,GILD,17.133,2019-12-31
2020,140044,DURECT CORP,DRRX,024856,GILEAD SCIENCES INC,GILD,22.879,2020-12-31
2021,140044,DURECT CORP,DRRX,020951,INNOCOLL HOLDINGS PLC,INNL,4.1,2021-12-31
2022,140044,DURECT CORP,DRRX,020951,INNOCOLL HOLDINGS PLC,INNL,10.015,2022-12-31
2015,140045,GRUPO AEROPORTUARIO SURESTE,ASR,001045,AMERICAN AIRLINES GROUP INC,AAL,24.585,2015-12-31
2015,140045,GRUPO AEROPORTUARIO SURESTE,ASR,200064,AEROVIAS DE MEXICO SA DE CV,,17.262,2015-12-31
2015,140045,GRUPO AEROPORTUARIO SURESTE,ASR,164190,AIR CANADA,ACDVF,3.139,2015-12-31
2015,140045,GRUPO AEROPORTUARIO SURESTE,ASR,003851,DELTA AIR LINES INC,DAL,13.6,2015-12-31
2015,140045,GRUPO AEROPORTUARIO SURESTE,ASR,010484,UNITED AIRLINES INC,UAL2,21.97,2015-12-31
2015,140045,GRUPO AEROPORTUARIO SURESTE,ASR,296697,CONTROLADORA VUELA COMPANIA,VLRS,18.308,2015-12-31
2016,140045,GRUPO AEROPORTUARIO SURESTE,ASR,001045,AMERICAN AIRLINES GROUP INC,AAL,24.127,2016-12-31
2016,140045,GRUPO AEROPORTUARIO SURESTE,ASR,200064,AEROVIAS DE MEXICO SA DE CV,,14.665,2016-12-31
2016,140045,GRUPO AEROPORTUARIO SURESTE,ASR,164190,AIR CANADA,ACDVF,3.785,2016-12-31
2016,140045,GRUPO AEROPORTUARIO SURESTE,ASR,003851,DELTA AIR LINES INC,DAL,15.139,2016-12-31
2016,140045,GRUPO AEROPORTUARIO SURESTE,ASR,010484,UNITED AIRLINES INC,UAL2,23.181,2016-12-31
2016,140045,GRUPO AEROPORTUARIO SURESTE,ASR,296697,CONTROLADORA VUELA COMPANIA,VLRS,17.031,2016-12-31
2017,140045,GRUPO AEROPORTUARIO SURESTE,ASR,001045,AMERICAN AIRLINES GROUP INC,AAL,,2017-12-31
2017,140045,GRUPO AEROPORTUARIO SURESTE,ASR,200064,AEROVIAS DE MEXICO SA DE CV,,,2017-12-31
2017,140045,GRUPO AEROPORTUARIO SURESTE,ASR,003851,DELTA AIR LINES INC,DAL,,2017-12-31
2017,140045,GRUPO AEROPORTUARIO SURESTE,ASR,010484,UNITED AIRLINES INC,UAL2,,2017-12-31
2017,140045,GRUPO AEROPORTUARIO SURESTE,ASR,009882,SOUTHWEST AIRLINES,LUV,,2017-12-31
2017,140045,GRUPO AEROPORTUARIO SURESTE,ASR,298636,AVIANCA HOLDINGS SA,AVHOQ,,2017-12-31
2017,140045,GRUPO AEROPORTUARIO SURESTE,ASR,185624,SPIRIT AIRLINES INC,SAVEQ,,2017-12-31
2017,140045,GRUPO AEROPORTUARIO SURESTE,ASR,004598,FEDEX CORP,FDX,,2017-12-31
2018,140045,GRUPO AEROPORTUARIO SURESTE,ASR,001045,AMERICAN AIRLINES GROUP INC,AAL,,2018-12-31
2018,140045,GRUPO AEROPORTUARIO SURESTE,ASR,200064,AEROVIAS DE MEXICO SA DE CV,,,2018-12-31
2018,140045,GRUPO AEROPORTUARIO SURESTE,ASR,003851,DELTA AIR LINES INC,DAL,,2018-12-31
2018,140045,GRUPO AEROPORTUARIO SURESTE,ASR,010484,UNITED AIRLINES INC,UAL2,,2018-12-31
2018,140045,GRUPO AEROPORTUARIO SURESTE,ASR,009882,SOUTHWEST AIRLINES,LUV,,2018-12-31
2018,140045,GRUPO AEROPORTUARIO SURESTE,ASR,298636,AVIANCA HOLDINGS SA,AVHOQ,,2018-12-31
2018,140045,GRUPO AEROPORTUARIO SURESTE,ASR,185624,SPIRIT AIRLINES INC,SAVEQ,,2018-12-31
2018,140045,GRUPO AEROPORTUARIO SURESTE,ASR,004598,FEDEX CORP,FDX,,2018-12-31
2019,140045,GRUPO AEROPORTUARIO SURESTE,ASR,001045,AMERICAN AIRLINES GROUP INC,AAL,,2019-12-31
2019,140045,GRUPO AEROPORTUARIO SURESTE,ASR,200064,AEROVIAS DE MEXICO SA DE CV,,,2019-12-31
2019,140045,GRUPO AEROPORTUARIO SURESTE,ASR,003851,DELTA AIR LINES INC,DAL,,2019-12-31
2019,140045,GRUPO AEROPORTUARIO SURESTE,ASR,010484,UNITED AIRLINES INC,UAL2,,2019-12-31
2019,140045,GRUPO AEROPORTUARIO SURESTE,ASR,009882,SOUTHWEST AIRLINES,LUV,,2019-12-31
2019,140045,GRUPO AEROPORTUARIO SURESTE,ASR,185624,SPIRIT AIRLINES INC,SAVEQ,,2019-12-31
2019,140045,GRUPO AEROPORTUARIO SURESTE,ASR,004598,FEDEX CORP,FDX,,2019-12-31
2020,140045,GRUPO AEROPORTUARIO SURESTE,ASR,001045,AMERICAN AIRLINES GROUP INC,AAL,,2020-12-31
2020,140045,GRUPO AEROPORTUARIO SURESTE,ASR,200064,AEROVIAS DE MEXICO SA DE CV,,,2020-12-31
2020,140045,GRUPO AEROPORTUARIO SURESTE,ASR,003851,DELTA AIR LINES INC,DAL,,2020-12-31
2020,140045,GRUPO AEROPORTUARIO SURESTE,ASR,010484,UNITED AIRLINES INC,UAL2,,2020-12-31
2020,140045,GRUPO AEROPORTUARIO SURESTE,ASR,009882,SOUTHWEST AIRLINES,LUV,,2020-12-31
2020,140045,GRUPO AEROPORTUARIO SURESTE,ASR,298636,AVIANCA HOLDINGS SA,AVHOQ,,2020-12-31
2020,140045,GRUPO AEROPORTUARIO SURESTE,ASR,004598,FEDEX CORP,FDX,,2020-12-31
2020,140045,GRUPO AEROPORTUARIO SURESTE,ASR,030231,FRONTIER AIRLINES HOLDINGS,FRNTQ,,2020-12-31
2020,140045,GRUPO AEROPORTUARIO SURESTE,ASR,010920,UNITED PARCEL SERVICE INC,UPS,,2020-12-31
2021,140045,GRUPO AEROPORTUARIO SURESTE,ASR,001045,AMERICAN AIRLINES GROUP INC,AAL,79.685,2021-12-31
2021,140045,GRUPO AEROPORTUARIO SURESTE,ASR,200064,AEROVIAS DE MEXICO SA DE CV,,41.489,2021-12-31
2021,140045,GRUPO AEROPORTUARIO SURESTE,ASR,003851,DELTA AIR LINES INC,DAL,49.391,2021-12-31
2021,140045,GRUPO AEROPORTUARIO SURESTE,ASR,010484,UNITED AIRLINES INC,UAL2,69.148,2021-12-31
2021,140045,GRUPO AEROPORTUARIO SURESTE,ASR,009882,SOUTHWEST AIRLINES,LUV,31.61,2021-12-31
2021,140045,GRUPO AEROPORTUARIO SURESTE,ASR,318221,ORGANIZACION TERPEL SA,,,2021-12-31
2021,140045,GRUPO AEROPORTUARIO SURESTE,ASR,147305,JETBLUE AIRWAYS CORP,JBLU,48.111,2021-12-31
2021,140045,GRUPO AEROPORTUARIO SURESTE,ASR,185624,SPIRIT AIRLINES INC,SAVEQ,17.819,2021-12-31
2021,140045,GRUPO AEROPORTUARIO SURESTE,ASR,009882,SOUTHWEST AIRLINES,LUV,16.037,2021-12-31
2021,140045,GRUPO AEROPORTUARIO SURESTE,ASR,003851,DELTA AIR LINES INC,DAL,12.473,2021-12-31
2021,140045,GRUPO AEROPORTUARIO SURESTE,ASR,010484,UNITED AIRLINES INC,UAL2,14.255,2021-12-31
2021,140045,GRUPO AEROPORTUARIO SURESTE,ASR,030231,FRONTIER AIRLINES HOLDINGS,FRNTQ,10.691,2021-12-31
2021,140045,GRUPO AEROPORTUARIO SURESTE,ASR,004598,FEDEX CORP,FDX,3.564,2021-12-31
2021,140045,GRUPO AEROPORTUARIO SURESTE,ASR,338769,COPA CORPORATION INC,,1.782,2021-12-31
2021,140045,GRUPO AEROPORTUARIO SURESTE,ASR,010920,UNITED PARCEL SERVICE INC,UPS,3.564,2021-12-31
2021,140045,GRUPO AEROPORTUARIO SURESTE,ASR,298636,AVIANCA HOLDINGS SA,AVHOQ,13.053,2021-12-31
2021,140045,GRUPO AEROPORTUARIO SURESTE,ASR,001045,AMERICAN AIRLINES GROUP INC,AAL,9.71,2021-12-31
2021,140045,GRUPO AEROPORTUARIO SURESTE,ASR,185624,SPIRIT AIRLINES INC,SAVEQ,5.651,2021-12-31
2022,140045,GRUPO AEROPORTUARIO SURESTE,ASR,001045,AMERICAN AIRLINES GROUP INC,AAL,98.698,2022-12-31
